"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.662161493E1,-9.253643036E0,-4.600201547E-1,-2.819941521E0
4.663161493E1,-9.154341698E0,-3.589234054E-1,-2.892922640E0
4.664161493E1,-9.049654961E0,-3.487538993E-1,-2.950350285E0
4.665161493E1,-8.982057571E0,-4.055834413E-1,-2.945564747E0
4.666161493E1,-8.986245155E0,-4.582255483E-1,-2.950350285E0
4.667161493E1,-9.014959335E0,-5.347958803E-1,-3.006581545E0
4.668161493E1,-9.065806389E0,-7.028916478E-1,-3.076571703E0
4.669161493E1,-9.082556725E0,-9.332008362E-1,-3.055634499E0
4.670161493E1,-9.058628082E0,-9.948160052E-1,-3.078964472E0
4.671161493E1,-9.134600639E0,-1.000199914E0,-3.026322365E0
4.672161493E1,-9.246464729E0,-8.769695163E-1,-3.131606579E0
4.673161493E1,-9.427123070E0,-6.406782866E-1,-3.413361549E0
4.674161493E1,-9.809974670E0,-2.428714931E-1,-3.705285788E0
4.675161493E1,-1.025743294E1,-1.645065546E-1,-3.259622574E0
4.676161493E1,-1.048953629E1,-3.194418252E-1,-3.061616659E0
4.677161493E1,-1.063789082E1,-6.406782866E-1,-2.786442041E0
4.678161493E1,-1.059182930E1,-7.543373108E-1,-2.513660192E0
4.679161493E1,-1.025384331E1,-7.040880919E-1,-2.650051117E0
4.680161493E1,-9.955338478E0,-5.533402562E-1,-2.891128063E0
4.681161493E1,-9.449256897E0,-5.724828243E-1,-3.032304525E0
4.682161493E1,-8.778069496E0,-5.509474277E-1,-2.550150633E0
4.683161493E1,-7.965108395E0,-1.339980662E-1,-1.795215130E0
4.684161493E1,-7.718049526E0,-3.343969584E-1,-2.448455811E0
4.685161493E1,-8.337192535E0,-6.729813814E-1,-3.443271875E0
4.686161493E1,-9.205786705E0,-7.722834945E-1,-3.370888948E0
4.687161493E1,-9.597013474E0,-6.795616150E-1,-3.126222849E0
4.688161493E1,-9.802796364E0,-7.154539824E-1,-3.191427231E0
4.689161493E1,-9.740582466E0,-5.754738450E-1,-2.954537868E0
4.690161493E1,-9.585049629E0,-6.879364848E-1,-2.715853691E0
4.691161493E1,-9.367302895E0,-5.186443329E-1,-2.818745136E0
4.692161493E1,-9.198010445E0,-7.130611539E-1,-2.766103029E0
4.693161493E1,-8.979664803E0,-6.921239495E-1,-2.943770170E0
4.694161493E1,-8.956933022E0,-5.437689424E-1,-2.901895761E0
4.695161493E1,-8.690134048E0,-3.110669553E-1,-2.700300455E0
4.696161493E1,-8.784649849E0,-8.793623000E-2,-2.968296528E0
4.697161493E1,-8.892925262E0,-8.075776696E-2,-3.521038532E0
4.698161493E1,-8.950951576E0,-3.774677813E-1,-3.332603693E0
4.699161493E1,-9.192028046E0,-8.979067206E-1,-3.770490170E0
4.700161493E1,-9.324232101E0,-5.204389095E-1,-3.601198196E0
4.701161493E1,-9.285946846E0,-1.956132501E-1,-3.923032761E0
4.702161493E1,-9.085547447E0,2.991028363E-3,-3.696911097E0
4.703161493E1,-8.827720642E0,1.597209126E-1,-3.375674486E0
4.704161493E1,-8.911469460E0,-2.632105052E-1,-3.733999729E0
4.705161493E1,-8.230113029E0,-1.080359459E0,-3.899104595E0
4.706161493E1,-8.014759064E0,-1.543968797E0,-4.640879631E0
4.707161493E1,-9.676574707E0,3.661018610E-1,-3.601198196E0
4.708161493E1,-9.757930756E0,1.010967568E-1,-2.277369022E0
4.709161493E1,-1.024427223E1,-1.316052526E-1,-1.562513232E0
4.710161493E1,-1.033340454E1,2.919243574E-1,-2.266003132E0
4.711161493E1,-9.805189133E0,-3.349951655E-2,-2.409572363E0
4.712161493E1,-9.177671432E0,5.162515044E-1,-3.004188776E0
4.713161493E1,-8.791828156E0,-2.021935135E-1,-2.776870728E0
4.714161493E1,-8.353941917E0,5.383851007E-3,-1.855633974E0
4.715161493E1,-8.051848412E0,2.973082066E-1,-1.106082320E0
4.716161493E1,-8.069794655E0,9.732806087E-1,-6.675975323E-1
4.717161493E1,-8.831310272E0,7.489534616E-1,-1.290927768E0
4.718161493E1,-9.501898766E0,8.644071817E-1,-2.222932339E0
4.719161493E1,-9.714262009E0,9.020941257E-1,-1.601994753E0
4.720161493E1,-9.619147301E0,7.154539824E-1,-2.087139606E0
4.721161493E1,-9.810572624E0,1.057029366E0,-2.432304144E0
4.722161493E1,-1.050269699E1,1.875374794E0,-1.671386600E0
4.723161493E1,-1.031067276E1,9.619147182E-1,-2.218744755E0
4.724161493E1,-1.027298546E1,6.999006271E-1,-1.949552298E0
4.725161493E1,-1.046919727E1,8.015955985E-2,-2.158325911E0
4.726161493E1,-1.072163963E1,-1.477568001E-1,-2.389233351E0
4.727161493E1,-1.058644581E1,-2.368894368E-1,-2.269592285E0
4.728161493E1,-1.032622623E1,-3.128615618E-1,-3.000599623E0
4.729161493E1,-9.610772133E0,-3.720839322E-1,-2.455634356E0
4.730161493E1,-9.499505997E0,4.809573591E-1,-2.472383976E0
4.731161493E1,-9.541978836E0,7.764709592E-1,-2.732005358E0
4.732161493E1,-9.581459999E0,8.524430394E-1,-2.784647465E0
4.733161493E1,-9.436096191E0,7.345965505E-1,-2.684746981E0
4.734161493E1,-9.404391289E0,8.494520187E-1,-2.719442844E0
4.735161493E1,-9.270393372E0,8.368897438E-1,-2.715255499E0
4.736161493E1,-9.202795982E0,1.142572761E0,-1.172483087E0
4.737161493E1,-1.012343407E1,9.326026440E-1,-3.030509949E0
4.738161493E1,-1.066720295E1,1.041476011E0,-3.509672642E0
4.739161493E1,-1.015872860E1,1.597807288E0,-3.006581545E0
4.740161493E1,-1.011147022E1,4.821537733E-1,-3.327219963E0
4.741161493E1,-1.015872860E1,-2.051845491E-1,-2.673381090E0
4.742161493E1,-9.960124016E0,-3.804588020E-1,-2.539382935E0
4.743161493E1,-9.786046028E0,-5.940182209E-1,-2.572284460E0
4.744161493E1,-9.488738060E0,-5.928218365E-1,-3.241676569E0
4.745161493E1,-9.136993408E0,-2.751746178E-1,-3.918845177E0
4.746161493E1,-8.372486115E0,-7.597211748E-2,-3.586242914E0
4.747161493E1,-8.215756416E0,2.422732860E-1,-3.303291559E0
4.748161493E1,-8.062616348E0,5.706881881E-1,-2.610569477E0
4.749161493E1,-8.464012146E0,-6.759724021E-2,-3.757329702E0
4.750161493E1,-8.477172852E0,-2.063809484E-1,-3.770490170E0
4.751161493E1,-8.514261246E0,7.716853172E-2,-3.090330362E0
4.752161493E1,-8.810971260E0,-2.261217386E-1,-2.747558594E0
4.753161493E1,-8.779266357E0,-5.276173949E-1,-2.755335331E0
4.754161493E1,-8.790632248E0,-7.423732281E-1,-2.615355253E0
4.755161493E1,-9.101698875E0,-5.676971674E-1,-2.385644197E0
4.756161493E1,-9.094520569E0,-4.055834413E-1,-2.539382935E0
4.757161493E1,-9.173483849E0,-1.668993831E-1,-2.574677229E0
4.758161493E1,-9.059226990E0,-3.439682424E-1,-2.893520832E0
4.759161493E1,-9.077172279E0,-4.348955154E-1,-2.849253654E0
4.760161493E1,-9.271589279E0,-7.196413875E-1,-3.160918713E0
4.761161493E1,-9.180662155E0,-4.570291340E-1,-3.554538012E0
4.762161493E1,-9.038887978E0,-3.020938635E-1,-3.565903902E0
4.763161493E1,-8.851051331E0,1.549352705E-1,-3.294318676E0
4.764161493E1,-8.885149002E0,-9.332008660E-2,-2.982055187E0
4.765161493E1,-9.035298347E0,-4.348955154E-1,-3.093321562E0
4.766161493E1,-9.360123634E0,-7.555337548E-1,-3.603590965E0
4.767161493E1,-9.272786140E0,-8.979067206E-1,-3.660420418E0
4.768161493E1,-8.924032211E0,-1.043868899E0,-3.885345697E0
4.769161493E1,-7.753343582E0,-8.380861282E-1,-4.475774765E0
4.770161493E1,-7.935796261E0,2.368894368E-1,-4.582853794E0
4.771161493E1,-9.480961800E0,-4.570291340E-1,-2.446063042E0
4.772161493E1,-1.064925671E1,-3.104687333E-1,-2.550150633E0
4.773161493E1,-9.641879082E0,-2.871387303E-1,-2.780459881E0
4.774161493E1,-9.189037323E0,-7.657032460E-2,-2.656033039E0
4.775161493E1,-9.186046600E0,-1.878365725E-1,-3.084348440E0
4.776161493E1,-9.288937569E0,-4.953143001E-1,-3.219542980E0
4.777161493E1,-9.220144272E0,-7.298108935E-2,-3.018545866E0
4.778161493E1,-9.358329773E0,1.926222295E-1,-3.429512978E0
4.779161493E1,-9.373284340E0,8.195417374E-2,-3.657429457E0
4.780161493E1,-9.580862045E0,1.854437590E-2,-3.312862873E0
4.781161493E1,-9.561120987E0,-1.639083475E-1,-3.516252756E0
4.782161493E1,-9.462417603E0,-5.264209956E-2,-3.617947817E0
4.783161493E1,-9.129815102E0,-4.378865361E-1,-3.774677753E0
4.784161493E1,-9.300303459E0,-8.739784956E-1,-3.397808075E0
4.785161493E1,-9.694520950E0,-6.143572330E-1,-3.321237803E0
4.786161493E1,-9.732208252E0,-5.383851007E-2,-3.110669374E0
4.787161493E1,-9.469595909E0,2.775674164E-1,-3.486940861E0
4.788161493E1,-8.863613129E0,-5.485545993E-1,-3.340978622E0
4.789161493E1,-8.915657043E0,1.597209126E-1,-2.864208698E0
4.790161493E1,-9.696315765E0,9.062815905E-1,-3.623929977E0
4.791161493E1,-9.491728783E0,-1.498505235E0,-3.696911097E0
4.792161493E1,-1.041057301E1,-3.008974493E-1,-3.476771355E0
4.793161493E1,-1.003071213E1,1.148554832E-1,-3.177070379E0
4.794161493E1,-9.619745255E0,-8.315058798E-2,-3.544966698E0
4.795161493E1,-9.270393372E0,3.457628787E-1,-3.679563046E0
4.796161493E1,-8.770293236E0,4.414757788E-1,-3.773481369E0
4.797161493E1,-8.476573944E0,1.136590764E-1,-3.968496323E0
4.798161493E1,-8.661419868E0,-3.170489892E-2,-3.914059639E0
4.799161493E1,-8.918647766E0,-3.750749528E-1,-2.593221426E0
4.800161493E1,-8.986844063E0,-7.274180651E-1,-3.486940861E0
4.801161493E1,-8.912666321E0,-2.255235314E-1,-3.939184189E0
4.802161493E1,-8.636295319E0,-2.153540403E-2,-3.689732552E0
4.803161493E1,-8.743373871E0,-1.986042857E-1,-3.501895905E0
4.804161493E1,-9.048459053E0,-1.872383654E-1,-3.361915827E0
4.805161493E1,-9.242876053E0,-1.088734269E-1,-3.804588079E0
4.806161493E1,-9.227920532E0,1.345962733E-1,-4.155136585E0
4.807161493E1,-9.498309135E0,-3.643072546E-1,-3.701098442E0
4.808161493E1,-9.141180992E0,-9.631111026E-1,-3.283550978E0
4.809161493E1,-9.111269951E0,-5.940182209E-1,-3.320041418E0
4.810161493E1,-9.120243073E0,-5.509474277E-1,-3.158525944E0
4.811161493E1,-9.064012527E0,-2.548356056E-1,-3.647259951E0
4.812161493E1,-8.879764557E0,-1.722832322E-1,-3.873381615E0
4.813161493E1,-8.672187805E0,-6.095715761E-1,-3.466003656E0
4.814161493E1,-8.581260681E0,-3.631108403E-1,-2.977269650E0
4.815161493E1,-8.555537224E0,-2.590230405E-1,-3.364308596E0
4.816161493E1,-8.856434822E0,-8.075776696E-1,-3.415754318E0
4.817161493E1,-8.916254997E0,-2.392822653E-1,-3.753142357E0
4.818161493E1,-8.918647766E0,-1.154536903E-1,-3.892524242E0
4.819161493E1,-8.575278282E0,5.563312769E-2,-3.829114437E0
4.820161493E1,-8.402995110E0,2.159522474E-1,-3.425923824E0
4.821161493E1,-9.701101303E0,1.841875196E0,-4.603790760E0
4.822161493E1,-1.004985523E1,-1.806581169E-1,-4.576871395E0
4.823161493E1,-9.521639824E0,-6.239284873E-1,-4.089931965E0
4.824161493E1,-8.849854469E0,8.374879137E-3,-2.458625317E0
4.825161493E1,-9.711270332E0,-4.450650215E-1,-4.414757729E0
4.826161493E1,-9.476176262E0,-2.015953064E-1,-3.759722471E0
4.827161493E1,-9.025128365E0,-2.518445849E-1,-4.396213531E0
4.828161493E1,-8.781061172E0,-3.936193287E-1,-4.597210407E0
4.829161493E1,-8.552546501E0,-9.092725813E-2,-5.111069202E0
4.830161493E1,-9.119645119E0,4.133601189E-1,-3.947559118E0
4.831161493E1,-8.779864311E0,2.057827413E-1,-4.205984116E0
4.832161493E1,-8.725427628E0,2.165504545E-1,-3.896113396E0
4.833161493E1,-8.734400749E0,8.733802289E-2,-3.966701746E0
4.834161493E1,-8.642276764E0,3.409772217E-1,-4.198207378E0
4.835161493E1,-8.465208054E0,2.608176768E-1,-4.327419758E0
4.836161493E1,-8.400003433E0,3.284149170E-1,-4.462016106E0
4.837161493E1,-8.559126854E0,2.781656384E-1,-4.837090969E0
4.838161493E1,-8.899505615E0,3.511467278E-1,-4.878965378E0
4.839161493E1,-9.117850304E0,6.161518395E-2,-5.094319344E0
4.840161493E1,-8.716454506E0,-6.514459848E-1,-4.681557655E0
4.841161493E1,-8.608179092E0,-5.066801906E-1,-4.692325115E0
4.842161493E1,-8.212167740E0,-5.228317380E-1,-4.880760193E0
4.843161493E1,-8.106883049E0,-3.218346536E-1,-5.335994720E0
4.844161493E1,-7.893921852E0,-1.142572835E-1,-5.334199905E0
4.845161493E1,-7.268796921E0,7.375875711E-1,-5.745167255E0
4.846161493E1,-8.551349640E0,1.051047325E0,-3.799204111E0
4.847161493E1,-9.102895737E0,5.108676553E-1,-1.569093466E0
4.848161493E1,-9.632308006E0,1.728814393E-1,-2.760719061E0
4.849161493E1,-9.101100922E0,-2.644068897E-1,-3.442075491E0
4.850161493E1,-8.602795601E0,-2.614158690E-1,-4.122235298E0
4.851161493E1,-8.606983185E0,-2.081755698E-1,-3.898506403E0
4.852161493E1,-8.221738815E0,-3.014956415E-1,-4.457828522E0
4.853161493E1,-9.414560318E0,7.196413875E-1,-4.892724037E0
4.854161493E1,-8.935996056E0,2.991028363E-3,-4.284348965E0
4.855161493E1,-9.375079155E0,8.973085321E-3,-4.158127785E0
4.856161493E1,-9.565906525E0,-5.168496966E-1,-3.217748165E0
4.857161493E1,-9.329615593E0,1.399801224E-1,-3.453441381E0
4.858161493E1,-9.587442398E0,5.324030519E-1,-4.423132420E0
4.859161493E1,-9.269794464E0,1.328016520E-1,-4.770092010E0
